code,ticker,name,market,sector,size
4337,4337.T,ぴあ,プライム（内国株式）,サービス業,TOPIX Small 2
4341,4341.T,西菱電機,スタンダード（内国株式）,サービス業,-
4343,4343.T,イオンファンタジー,プライム（内国株式）,サービス業,TOPIX Small 2
4344,4344.T,ソースネクスト,プライム（内国株式）,情報・通信業,TOPIX Small 2
4345,4345.T,シーティーエス,プライム（内国株式）,サービス業,TOPIX Small 2
4346,4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,スタンダード（内国株式）,その他金融業,-
4347,4347.T,ブロードメディア,スタンダード（内国株式）,サービス業,-
4350,4350.T,メディカルシステムネットワーク,スタンダード（内国株式）,小売業,TOPIX Small 2
4351,4351.T,山田再生系債権回収総合事務所,スタンダード（内国株式）,その他金融業,-
4356,4356.T,応用技術,スタンダード（内国株式）,情報・通信業,-
4360,4360.T,マナック・ケミカル・パートナーズ,スタンダード（内国株式）,化学,-
4361,4361.T,川口化学工業,スタンダード（内国株式）,化学,-
4362,4362.T,日本精化,プライム（内国株式）,化学,TOPIX Small 2
4365,4365.T,松本油脂製薬,スタンダード（内国株式）,化学,-
4366,4366.T,ダイトーケミックス,スタンダード（内国株式）,化学,-
4367,4367.T,広栄化学,スタンダード（内国株式）,化学,-
4368,4368.T,扶桑化学工業,プライム（内国株式）,化学,TOPIX Small 1
4369,4369.T,トリケミカル研究所,プライム（内国株式）,化学,TOPIX Small 1
436A,436A.T,サイバーソリューションズ,グロース（内国株式）,情報・通信業,-
4370,4370.T,モビルス,グロース（内国株式）,情報・通信業,-
4371,4371.T,コアコンセプト・テクノロジー,グロース（内国株式）,情報・通信業,-
4372,4372.T,ユミルリンク,グロース（内国株式）,情報・通信業,-
4373,4373.T,シンプレクス・ホールディングス,プライム（内国株式）,情報・通信業,TOPIX Small 1
4374,4374.T,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,グロース（内国株式）,情報・通信業,-
4375,4375.T,セーフィー,グロース（内国株式）,情報・通信業,-
4376,4376.T,くふうカンパニーホールディングス,グロース（内国株式）,情報・通信業,-
4377,4377.T,ワンキャリア,グロース（内国株式）,情報・通信業,-
4378,4378.T,ＣＩＮＣ,グロース（内国株式）,情報・通信業,-
4379,4379.T,Ｐｈｏｔｏｓｙｎｔｈ,グロース（内国株式）,情報・通信業,-
4380,4380.T,Ｍマート,グロース（内国株式）,情報・通信業,-
4381,4381.T,ビープラッツ,グロース（内国株式）,情報・通信業,-
4382,4382.T,ＨＥＲＯＺ,スタンダード（内国株式）,情報・通信業,TOPIX Small 2
4385,4385.T,メルカリ,プライム（内国株式）,情報・通信業,TOPIX Mid400
4386,4386.T,ＳＩＧグループ,スタンダード（内国株式）,情報・通信業,-
4387,4387.T,ＺＵＵ,グロース（内国株式）,情報・通信業,-
4388,4388.T,エーアイ,スタンダード（内国株式）,情報・通信業,-
4389,4389.T,プロパティデータバンク,グロース（内国株式）,情報・通信業,-
438A,438A.T,インフキュリオン,グロース（内国株式）,情報・通信業,-
4390,4390.T,ＩＰＳ,プライム（内国株式）,情報・通信業,TOPIX Small 2
4391,4391.T,ロジザード,グロース（内国株式）,情報・通信業,-
4392,4392.T,ＦＩＧ,プライム（内国株式）,情報・通信業,-
4393,4393.T,バンク・オブ・イノベーション,グロース（内国株式）,情報・通信業,-
4394,4394.T,エクスモーション,グロース（内国株式）,情報・通信業,-
4395,4395.T,アクリート,グロース（内国株式）,情報・通信業,-
4396,4396.T,システムサポートホールディングス,プライム（内国株式）,情報・通信業,TOPIX Small 2
4397,4397.T,チームスピリット,グロース（内国株式）,情報・通信業,-
4398,4398.T,ブロードバンドセキュリティ,スタンダード（内国株式）,情報・通信業,-
4401,4401.T,ＡＤＥＫＡ,プライム（内国株式）,化学,TOPIX Mid400
4403,4403.T,日油,プライム（内国株式）,化学,TOPIX Mid400
4404,4404.T,ミヨシ油脂,スタンダード（内国株式）,食料品,-
4406,4406.T,新日本理化,スタンダード（内国株式）,化学,-
4409,4409.T,東邦化学工業,スタンダード（内国株式）,化学,-
4410,4410.T,ハリマ化成グループ,プライム（内国株式）,化学,TOPIX Small 2
4412,4412.T,サイエンスアーツ,グロース（内国株式）,情報・通信業,-
4413,4413.T,ボードルア,プライム（内国株式）,情報・通信業,TOPIX Small 2
4414,4414.T,フレクト,グロース（内国株式）,情報・通信業,-
4415,4415.T,ブロードエンタープライズ,グロース（内国株式）,情報・通信業,-
4416,4416.T,Ｔｒｕｅ　Ｄａｔａ,グロース（内国株式）,情報・通信業,-
4417,4417.T,グローバルセキュリティエキスパート,グロース（内国株式）,情報・通信業,-
4418,4418.T,ＪＤＳＣ,グロース（内国株式）,情報・通信業,-
4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,グロース（内国株式）,情報・通信業,-
441A,441A.T,ＮＥ,グロース（内国株式）,情報・通信業,TOPIX Small 2
4420,4420.T,イーソル,スタンダード（内国株式）,情報・通信業,TOPIX Small 2
4421,4421.T,ディ・アイ・システム,スタンダード（内国株式）,情報・通信業,-
4422,4422.T,ＶＡＬＵＥＮＥＸ,グロース（内国株式）,情報・通信業,-
4424,4424.T,Ａｍａｚｉａ,グロース（内国株式）,情報・通信業,-
4425,4425.T,Ｋｕｄａｎ,グロース（内国株式）,情報・通信業,-
4427,4427.T,ＥｄｕＬａｂ,グロース（内国株式）,情報・通信業,-
4428,4428.T,シノプス,グロース（内国株式）,情報・通信業,-
4429,4429.T,リックソフト,グロース（内国株式）,情報・通信業,-
442A,442A.T,クラシコ,グロース（内国株式）,繊維製品,-
4430,4430.T,東海ソフト,スタンダード（内国株式）,情報・通信業,-
4431,4431.T,スマレジ,グロース（内国株式）,情報・通信業,-
4432,4432.T,ウイングアーク１ｓｔ,プライム（内国株式）,情報・通信業,TOPIX Small 1
4433,4433.T,ヒト・コミュニケーションズ・ホールディングス,プライム（内国株式）,サービス業,TOPIX Small 2
4434,4434.T,サーバーワークス,スタンダード（内国株式）,情報・通信業,TOPIX Small 2
4436,4436.T,ミンカブ・ジ・インフォノイド,グロース（内国株式）,情報・通信業,-
4437,4437.T,ｇｏｏｄｄａｙｓホールディングス,グロース（内国株式）,情報・通信業,-
4438,4438.T,Ｗｅｌｂｙ,グロース（内国株式）,情報・通信業,-
4439,4439.T,東名,スタンダード（内国株式）,情報・通信業,-
4440,4440.T,ヴィッツ,スタンダード（内国株式）,情報・通信業,-
4441,4441.T,トビラシステムズ,スタンダード（内国株式）,情報・通信業,-
4442,4442.T,バルテス・ホールディングス,グロース（内国株式）,情報・通信業,-
4443,4443.T,Ｓａｎｓａｎ,プライム（内国株式）,情報・通信業,TOPIX Small 1
4444,4444.T,インフォネット,グロース（内国株式）,情報・通信業,-
4445,4445.T,リビン・テクノロジーズ,グロース（内国株式）,情報・通信業,-
4446,4446.T,Ｌｉｎｋ－Ｕグループ,プライム（内国株式）,情報・通信業,-
4447,4447.T,ピー・ビーシステムズ,グロース（内国株式）,情報・通信業,-
4448,4448.T,ｋｕｂｅｌｌ,グロース（内国株式）,情報・通信業,-
4449,4449.T,ギフティ,プライム（内国株式）,情報・通信業,TOPIX Small 2
4450,4450.T,パワーソリューションズ,グロース（内国株式）,情報・通信業,-
4452,4452.T,花王,プライム（内国株式）,化学,TOPIX Large70
4461,4461.T,第一工業製薬,プライム（内国株式）,化学,TOPIX Small 2
4462,4462.T,石原ケミカル,プライム（内国株式）,化学,TOPIX Small 2
4463,4463.T,日華化学,スタンダード（内国株式）,化学,-
4464,4464.T,ソフト９９コーポレーション,スタンダード（内国株式）,化学,-
4465,4465.T,ニイタカ,スタンダード（内国株式）,化学,-
446A,446A.T,ノースサンド,グロース（内国株式）,サービス業,-
4471,4471.T,三洋化成工業,プライム（内国株式）,化学,TOPIX Small 1
4475,4475.T,ＨＥＮＮＧＥ,グロース（内国株式）,情報・通信業,-
4476,4476.T,ＡＩ　ＣＲＯＳＳ,グロース（内国株式）,情報・通信業,-
4477,4477.T,ＢＡＳＥ,グロース（内国株式）,情報・通信業,-
4478,4478.T,フリー,グロース（内国株式）,情報・通信業,-
4479,4479.T,マクアケ,グロース（内国株式）,情報・通信業,-
4480,4480.T,メドレー,プライム（内国株式）,情報・通信業,TOPIX Small 1
4481,4481.T,ベース,プライム（内国株式）,情報・通信業,TOPIX Small 2
4482,4482.T,ウィルズ,グロース（内国株式）,情報・通信業,-
4483,4483.T,ＪＭＤＣ,プライム（内国株式）,情報・通信業,TOPIX Small 1
4484,4484.T,ランサーズ,グロース（内国株式）,情報・通信業,-
4486,4486.T,ユナイトアンドグロウ,グロース（内国株式）,情報・通信業,-
4487,4487.T,スペースマーケット,グロース（内国株式）,情報・通信業,-
4488,4488.T,ＡＩ　ｉｎｓｉｄｅ,グロース（内国株式）,情報・通信業,-
4490,4490.T,ビザスク,グロース（内国株式）,情報・通信業,-
4491,4491.T,コンピューターマネージメント,スタンダード（内国株式）,情報・通信業,-
4492,4492.T,ゼネテック,スタンダード（内国株式）,情報・通信業,-
4493,4493.T,サイバーセキュリティクラウド,グロース（内国株式）,情報・通信業,-
4494,4494.T,バリオセキュア,スタンダード（内国株式）,情報・通信業,-
4495,4495.T,アイキューブドシステムズ,グロース（内国株式）,情報・通信業,-
4496,4496.T,コマースＯｎｅホールディングス,グロース（内国株式）,情報・通信業,-
4498,4498.T,サイバートラスト,グロース（内国株式）,情報・通信業,-
4499,4499.T,Ｓｐｅｅｅ,スタンダード（内国株式）,情報・通信業,-
4502,4502.T,武田薬品工業,プライム（内国株式）,医薬品,TOPIX Core30
4503,4503.T,アステラス製薬,プライム（内国株式）,医薬品,TOPIX Large70
4506,4506.T,住友ファーマ,プライム（内国株式）,医薬品,TOPIX Mid400
4507,4507.T,塩野義製薬,プライム（内国株式）,医薬品,TOPIX Large70
4512,4512.T,わかもと製薬,スタンダード（内国株式）,医薬品,-
4516,4516.T,日本新薬,プライム（内国株式）,医薬品,TOPIX Mid400
4519,4519.T,中外製薬,プライム（内国株式）,医薬品,TOPIX Large70
4521,4521.T,科研製薬,プライム（内国株式）,医薬品,TOPIX Small 1
4523,4523.T,エーザイ,プライム（内国株式）,医薬品,TOPIX Mid400
4524,4524.T,森下仁丹,スタンダード（内国株式）,医薬品,-
4526,4526.T,理研ビタミン,プライム（内国株式）,食料品,TOPIX Small 2
4527,4527.T,ロート製薬,プライム（内国株式）,医薬品,TOPIX Mid400
4528,4528.T,小野薬品工業,プライム（内国株式）,医薬品,TOPIX Mid400
4531,4531.T,有機合成薬品工業,スタンダード（内国株式）,化学,-
4534,4534.T,持田製薬,プライム（内国株式）,医薬品,TOPIX Small 2
4536,4536.T,参天製薬,プライム（内国株式）,医薬品,TOPIX Mid400
4538,4538.T,扶桑薬品工業,プライム（内国株式）,医薬品,TOPIX Small 2
4539,4539.T,日本ケミファ,スタンダード（内国株式）,医薬品,-
4540,4540.T,ツムラ,プライム（内国株式）,医薬品,TOPIX Mid400
4543,4543.T,テルモ,プライム（内国株式）,精密機器,TOPIX Large70
4544,4544.T,Ｈ．Ｕ．グループホールディングス,プライム（内国株式）,サービス業,TOPIX Mid400
